ProductName,Sales,Inventory,Price,December_2018,January,February,March,April,May,June,July,August,September,October,November,December_2019,MeanValue,TransactionNo,SafetyStock,LeadTime,ROP,Rating,Bio,Restock
Paper Lantern 9 Point Deluxe Star,349,663,7.24,0.0,0.0,0.0,0.0,0.0,3.0,2.5,0.0,1.8,6.75,33.0,2.556,1.5,3.9312307692307686,5.143,4.0,1.38,9.425098461538461,4.522415982711127,0,0
Alphabet Hearts Sticker Sheet,401,1566,6.13,4.778,7.375,2.833,20.25,5.5,20.4,5.8,3.0,1.0,1.0,6.5,2.333,1.0,6.289923076923076,4.692,7.0,2.13,20.39753615384615,5.0,1,1
Wall Art Loves' Secret,247,1719,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.286,3.273,2.333,0.9916923076923077,14.0,1.0,2.01,2.9933015384615382,4.045385858453094,0,0
Cherry Blossom Luggage Tag,73,1986,6.13,1.0,1.545,1.0,7.0,1.0,1.0,3.5,1.25,0.0,0.0,1.0,4.667,1.0,1.8432307692307692,3.0,2.0,0.36,2.6635630769230767,4.991029859957903,0,0
Crazy Daisy Heart Decoration,464,214,6.13,1.0,1.167,2.765,2.375,4.222,3.2,3.227,4.333,3.571,1.25,2.833,3.2,1.0,2.626384615384616,11.538,3.0,1.8299999999999998,7.806283846153847,4.611395877158361,0,0
Chrysanthemum Sketchbook,104,403,6.64,1.2,1.5,2.0,2.0,1.75,3.0,8.0,2.2,2.6,2.5,1.091,1.091,1.0,2.3024615384615386,4.692,3.0,2.13,7.904243076923077,4.8251488635103925,0,0
Owl Doorstop,707,454,6.13,1.552,1.714,2.45,3.533,3.571,2.0,2.0,2.167,3.25,2.381,2.963,4.356,1.0,2.533615384615385,19.923,3.0,1.89,7.788533076923078,4.57921565683347,1,0
Jingle Bells Tree Decoration,203,370,7.24,1.5,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.75,3.13,3.043,2.333,1.5966153846153843,7.7,2.0,2.9099999999999997,6.6461507692307675,3.652370121485214,0,0
Mirrored Dove Wall Decoration,116,1314,7.24,4.0,0.0,0.0,3.5,0.0,3.0,1.0,6.0,5.0,5.333,3.667,7.4,1.0,3.069230769230769,2.5,4.0,0.78,6.394,3.7522024485773304,1,0
Seaside Flying Disc,507,517,6.13,2.25,22.0,5.333,14.833,5.5,8.1,9.5,2.667,5.0,6.5,2.0,2.333,1.5,6.731999999999999,6.385,7.0,2.55,24.166599999999995,3.3454238196316752,0,0
French Blue Metal Door Sign 6,728,1310,6.13,4.0,2.909,6.923,6.0,4.929,4.083,6.7,3.857,7.538,3.1,6.444,6.857,4.333,5.205615384615386,10.538,6.0,1.44,13.496086153846155,2.560290881129711,0,0
T-Light Holder Silver Saucer,44,930,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,1.0,1.5,3.0,2.269230769230769,1.6,3.0,2.52,8.718461538461538,5.0,0,0
Heart Shaped Holly Wreath,950,244,6.13,0.0,0.0,0.0,0.0,0.0,12.0,3.333,3.6,3.778,6.745,5.528,4.98,3.6,3.3510769230769237,21.625,4.0,0.63,6.1111784615384614,4.21008296688121,0,0
Tea Time Kitchen Apron,609,1452,5.97,4.25,6.9,2.588,2.909,5.333,2.429,3.143,2.1,8.333,6.077,6.222,3.0,2.8,4.314153846153846,11.231,5.0,0.09,5.388273846153846,5.0,1,0
Pack 3 Iron On Dog Patches,294,674,7.24,5.25,2.118,8.667,8.0,3.0,10.0,5.2,3.083,8.0,4.0,12.0,3.0,1.0,5.639846153846154,5.0,6.0,2.94,22.58114769230769,5.0,0,0
Blue Fly Swat,179,238,7.24,1.571,1.2,1.0,10.6,1.0,1.5,3.444,1.833,2.0,0.0,2.8,2.714,1.0,2.3586153846153843,5.5,3.0,0.06,3.141516923076923,4.253417480909544,0,0
Set Of 4 Pistachio Lovebird Coaster,476,1294,7.88,7.4,2.923,3.667,1.0,2.0,10.25,6.286,5.273,4.444,12.5,6.2,6.333,1.5,5.3673846153846165,7.308,6.0,0.87,10.669624615384617,2.8865108683093754,1,0
Three Canvas Luggage Tags,150,1503,7.24,1.0,2.429,1.0,3.333,0.0,8.0,8.5,3.091,1.0,1.0,8.0,5.333,1.0,3.3604615384615384,4.0,4.0,2.31,11.762666153846155,4.003811854147534,0,1
Beaded Crystal Heart Green Small,119,475,7.24,4.0,5.571,6.5,1.0,9.333,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.723384615384615,2.583,3.0,1.6199999999999999,7.411883076923076,3.528856393236879,0,0
Beaded Crystal Heart Pink Small,208,943,7.24,2.714,3.615,4.231,4.286,0.0,1.0,2.0,2.333,1.0,1.333,1.0,1.714,21.0,3.555846153846154,5.5,4.0,2.6999999999999997,13.600784615384615,2.2198495409450127,0,0
Red Hearts Light Chain,503,1341,7.24,18.375,7.051,10.333,2.0,2.5,0.0,12.5,2.0,0.0,5.5,1.667,1.5,1.0,4.955846153846154,5.909,5.0,2.94,19.57018769230769,3.6982710950711217,0,0
Party Invites Balloon Girl,405,191,7.24,12.0,3.556,6.0,7.333,3.0,6.333,4.667,5.3,10.0,4.833,6.6,6.8,6.333,6.365769230769231,5.462,7.0,2.31,21.704926923076926,4.128462787935487,0,0
Skull And Crossbones Garland,1068,1552,6.13,4.857,3.333,30.0,13.5,1.333,3.0,13.5,8.538,11.0,10.529,6.571,4.267,7.0,9.032923076923076,10.308,10.0,2.28,30.59506461538461,3.5566756042353456,0,0
Flowers Stickers,257,1980,6.13,5.833,2.077,2.0,6.333,4.0,7.714,9.5,0.0,12.0,4.4,1.667,2.6,1.0,4.548,5.083,5.0,0.36,6.63728,3.428454913048513,0,0
Lovely Bonbon Sticker Sheet,345,1748,7.24,4.5,5.8,6.5,3.167,9.0,12.0,17.25,1.167,12.0,7.8,1.333,4.667,1.333,6.655153846153846,4.538,7.0,1.95,19.97755,2.9224641778670453,0,0
Lilac Diamante Pen In Gift Box,141,1738,7.24,1.667,5.0,1.0,1.333,1.0,1.0,2.333,2.75,1.0,1.667,1.667,1.0,1.0,1.7243846153846154,4.846,2.0,2.2199999999999998,5.828133846153846,4.395922148354278,0,0
Decoration Pink Chick Magic Garden,594,291,6.13,3.667,6.281,5.812,7.04,2.0,1.0,6.5,2.2,0.0,1.0,8.5,11.0,1.0,4.307692307692308,9.5,5.0,0.06,5.258461538461539,5.0,1,0
Set Of 36 Pantry Paper Doilies,2808,965,7.72,0.0,0.0,0.0,0.0,0.0,0.0,16.552,10.721,7.72,10.902,6.697,2.464,1.0,4.312,40.143,5.0,1.92,13.27904,5.0,0,0
Rose Folkart Heart Decorations,462,628,6.13,5.222,4.833,4.75,2.333,2.0,8.429,2.333,9.0,1.4,2.25,4.111,9.429,2.0,4.468461538461538,7.154,5.0,0.75,8.351346153846153,4.853626887986965,0,0
Green Rose Washbag,324,386,6.13,2.062,1.737,1.625,2.0,2.556,1.538,2.375,1.5,2.273,2.6,1.818,2.048,2.0,2.0101538461538464,12.538,3.0,0.6,4.206092307692308,4.875409118931041,0,1
Black Baroque Wall Clock,84,1085,7.29,1.0,2.2,2.25,1.0,12.0,1.0,1.5,1.0,1.0,1.0,0.0,3.0,1.0,2.15,3.083,3.0,2.4899999999999998,8.3535,4.067356855740875,0,0
Silver Mop Orbit Bracelet,38,53,6.13,1.5,1.0,1.0,1.0,0.0,2.0,1.0,1.5,1.5,1.333,2.0,1.4,1.0,1.2486923076923078,2.25,2.0,1.29,3.610813076923077,2.39548682071296,0,0
New Baroque B'fly Necklace Red,8,1006,6.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.6923076923076923,1.167,1.0,0.69,1.4776923076923076,3.830568310539301,0,0
Fire Polished Glass Bracelet Red,8,1285,6.13,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6153846153846154,1.0,1.0,0.54,1.3323076923076924,3.23072231266785,1,0
Diamante Hair Grip Pack/2 Black Dia,16,1696,6.13,1.333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,1.0,1.333307692307692,1.571,2.0,0.42,2.5599892307692307,4.354696749345323,0,0
Ruby Glass Cluster Earrings,44,116,6.13,1.5,1.625,1.25,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.333,1.25,1.0,1.1506153846153846,2.75,2.0,2.4,4.761476923076923,5.0,0,0
Pink Daisy Bag Charm,30,1567,6.13,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.5,6.0,6.0,1.4,1.0,1.7615384615384615,1.818,2.0,2.25,5.963461538461538,5.0,0,0
White Rosebud & Pearl Necklace,7,885,6.13,0.0,1.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4230769230769231,1.25,1.0,1.74,1.7361538461538462,4.264621031180532,0,0
White Rosebud Pearl Bracelet,38,1241,6.13,1.0,1.333,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.75,1.0,1.1602307692307692,1.875,2.0,1.5,3.7403461538461538,2.5328436628226445,0,0
Purple Fine Bead Necklace W Tassel,3,1519,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1538461538461538,1.5,1.0,0.8099999999999999,1.1246153846153846,4.2626760501619785,1,0
Amethyst Drop Earrings W Long Beads,21,499,6.13,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,1.5,1.0,1.0,0.9615384615384616,1.889,1.0,0.3,1.2884615384615383,4.289856162913383,0,0
Amethyst Chunky Bead Bracelet W Str,33,1052,6.13,3.0,1.5,1.0,1.0,1.0,0.0,0.0,0.0,1.5,2.333,0.0,1.25,1.333,1.0704615384615386,2.333,2.0,1.98,4.119513846153847,4.8788438705261985,1,0
Blue Glass Gems In Bag,588,243,7.29,1.25,3.5,5.2,8.667,22.25,2.857,13.857,22.667,15.833,5.0,9.75,1.0,1.0,8.679307692307692,4.462,9.0,0.87,16.550997692307693,4.18080444959917,0,0
Tropical Passport Cover,262,1180,7.29,17.333,3.727,1.889,3.7,1.615,1.889,2.6,2.3,1.143,1.0,1.25,1.143,1.333,3.147846153846153,7.615,4.0,0.44999999999999996,5.416530769230769,4.2665182739606795,0,0
Vip Passport Cover,186,1793,7.29,6.333,4.667,3.0,6.0,2.667,1.6,2.6,2.0,5.0,1.5,1.0,3.4,1.0,3.1359230769230773,4.0,4.0,2.4,11.526215384615385,3.5679392421129412,0,0
Daisy Notebook,135,1728,5.97,2.25,6.0,6.0,1.833,2.0,2.0,1.5,0.0,1.25,1.286,2.818,1.92,1.5,2.335153846153846,5.417,3.0,2.82,9.585133846153845,3.8880980168911212,0,0
Large Blue Provencal Ceramic Ball,49,616,6.13,0.0,3.5,0.0,0.0,0.0,8.5,0.0,0.0,6.0,6.0,1.0,1.667,3.5,2.3205384615384617,1.857,3.0,1.5,6.4808076923076925,4.713232426815183,0,0
French Lattice Cushion Cover,452,835,7.72,1.0,0.0,0.0,0.0,12.0,9.375,7.385,5.25,15.0,6.083,6.444,5.111,1.0,5.280615384615384,6.6,6.0,1.8299999999999998,15.663526153846153,2.1915162838564997,0,0
Booze & Women Greeting Card,504,1741,7.29,8.143,5.6,12.0,12.0,42.0,6.5,8.0,6.5,7.6,12.0,12.5,4.667,1.0,10.654615384615385,4.538,11.0,2.16,34.013969230769234,3.8827114343361755,0,1
Folding Umbrella Cream Polkadot,191,1527,6.13,1.5,1.824,2.667,3.0,0.0,0.0,2.429,1.571,4.833,4.5,14.0,2.4,1.0,3.0556923076923077,6.0,4.0,2.2199999999999998,10.783636923076923,4.88789996799591,0,0
Welcome Wooden Block Letters,526,251,7.29,2.875,2.571,2.947,2.0,2.333,3.706,2.95,2.6,2.9,2.0,2.067,3.75,2.0,2.669153846153846,14.846,3.0,0.44999999999999996,4.201119230769231,5.0,0,0
Five Heart Hanging Decoration,462,1805,6.13,2.833,3.833,2.789,3.733,4.0,5.0,2.882,3.182,3.571,3.6,3.25,1.833,1.0,3.1927692307692306,11.154,4.0,2.1,10.704815384615385,3.801663555869763,1,1
Single Wire Hook Ivory Heart,884,974,13.62,0.0,0.0,0.0,0.0,15.0,8.462,8.75,8.091,25.0,5.857,4.538,3.636,2.0,6.256461538461537,9.778,7.0,0.8999999999999999,12.630815384615383,5.0,0,0
Rustic Strawberry Jam Pot Large,399,83,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.818,11.842,6.0,4.7,2.0,2.796923076923077,9.2,3.0,1.3499999999999999,6.775846153846153,5.0,0,0
Pet Mug Goldfish,36,1436,6.19,1.333,1.0,2.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,1.0,6.5,1.0,2.064076923076923,1.333,3.0,2.13,7.396483846153846,3.814617598937322,0,0
Blue Scottie Dog W Flower Pattern,180,1023,6.19,6.0,1.895,1.0,4.0,2.0,4.5,1.5,3.667,2.25,3.333,4.75,7.556,1.0,3.342384615384615,4.0,4.0,2.82,13.425524615384614,3.6417914671681806,0,0
Purple Frangipani Necklace,29,925,6.19,1.0,1.4,0.0,0.0,0.0,1.0,0.0,3.5,0.0,0.0,0.0,1.25,1.0,0.7038461538461539,2.667,1.0,1.41,1.9924230769230769,4.017925529908074,0,0
Diamond Las Vegas Necklace 45cm,12,1101,6.19,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.667,1.0,0.4615384615384615,2.0,1.0,0.96,1.443076923076923,4.118048214936905,0,0
Mousey Long Legs Soft Toy,97,968,7.24,1.5,2.727,3.5,3.5,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.5,1.0,1.363615384615385,5.125,2.0,1.29,3.759063846153847,5.0,0,0
Flying Pig Watering Can,194,1709,7.24,8.6,24.0,1.667,4.0,1.667,3.0,3.0,2.5,2.667,4.0,3.0,1.25,1.0,4.642384615384616,3.846,5.0,2.76,17.81298153846154,3.4262748204904043,0,0
Necklace+Bracelet Set Fruit Salad,14,1611,6.13,1.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5769230769230769,1.857,1.0,2.31,2.332692307692308,5.0,0,0
Hilda Candy Spot Rabbit,25,1165,7.24,1.0,2.0,0.0,1.333,0.0,0.0,0.0,1.5,1.667,0.0,1.5,2.0,1.0,0.9230769230769232,2.125,1.0,0.21,1.1938461538461538,3.399242447273782,0,0
Large Tall Camphor Wood Toadstool,37,163,6.19,1.5,2.0,1.0,4.0,2.0,3.0,1.5,0.0,0.0,1.0,2.5,1.0,2.0,1.6538461538461535,1.727,2.0,2.82,6.663846153846153,2.9355750803824368,0,0
Large Camphor Wood Field Mushroom,43,669,6.19,2.0,2.0,1.0,1.0,1.5,1.5,1.75,1.5,1.5,1.333,1.0,1.0,1.667,1.4423076923076923,2.231,2.0,1.56,4.25,4.723777211558679,0,0
Rose Flower Candle+Incense 16x16cm,4,1333,7.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3076923076923077,1.0,1.0,1.8299999999999998,1.563076923076923,5.0,0,0
Pink And White Christmas Tree 120cm,201,1196,6.39,1.0,0.0,0.0,0.0,1.0,24.0,0.0,2.25,6.0,3.5,3.0,10.0,20.5,5.480769230769231,3.778,6.0,0.8099999999999999,10.439423076923077,4.378655481012913,0,0
Cakes And Bows Gift Tape,1166,691,6.19,20.214,9.743,6.5,4.0,5.8,50.833,4.25,12.2,1.667,24.0,1.4,4.667,6.5,11.674923076923076,7.154,12.0,0.21,14.451733846153846,4.635084397966274,0,0
Silver Hearts Table Decoration,1288,1449,6.19,0.0,0.0,0.0,0.0,0.0,12.25,6.75,6.455,15.714,12.824,6.595,4.286,3.0,5.2210769230769225,20.25,6.0,2.28,17.904055384615383,5.0,0,0
Set Of 36 Spaceboy Paper Doilies,868,903,6.19,2.333,8.4,24.5,31.636,5.111,4.0,3.286,4.429,7.5,10.833,3.875,7.2,9.0,9.392538461538464,5.923,10.0,0.78,17.32618,5.0,0,0
Easter Craft 4 Chicks,1939,728,6.19,1.0,7.394,15.951,11.429,4.886,12.0,1.0,2.0,12.0,12.0,2.0,3.75,12.0,7.493076923076923,14.923,8.0,2.85,29.35526923076923,4.230925417782499,0,0
Mirror Cornice,94,801,6.19,1.5,1.0,1.375,2.0,1.0,1.25,1.25,1.0,2.0,3.667,1.5,1.4,1.0,1.534,5.077,2.0,0.57,2.87438,3.7688531168180623,0,0
Circus Parade Baby Gift Set,316,680,6.19,0.0,0.0,0.0,6.056,2.211,2.667,1.9,2.0,1.286,6.5,1.5,2.526,1.75,2.1843076923076925,11.4,3.0,2.31,8.04575076923077,5.0,0,0
Hanging Bauble T-Light Holder Small,269,1706,7.24,45.25,4.667,0.0,1.0,1.0,0.0,2.5,3.5,0.0,2.0,4.6,1.5,59.0,9.616692307692308,2.8,10.0,2.1,30.195053846153847,5.0,0,0
Pink/White Christmas Tree 60cm,684,327,7.24,3.333,1.0,1.0,0.0,0.0,13.0,12.5,8.667,24.0,56.167,13.5,11.0,48.0,14.782076923076923,3.909,15.0,0.15,17.217311538461537,4.618576682660083,0,0
Black Christmas Tree 120cm,217,1572,7.24,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,4.667,8.0,72.0,7.882076923076923,4.5,8.0,1.44,19.35019076923077,3.872986314006512,0,0
Polyester Filler Pad 30cmx30cm,107,102,6.19,2.0,3.0,2.5,2.0,6.0,1.333,14.5,0.0,1.5,3.75,3.5,0.0,10.0,3.852538461538461,2.364,4.0,1.47,9.663231538461538,4.1236103637331665,0,0
Silver Oval Shape Trinket Box,25,66,6.19,2.0,1.125,2.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,1.3173076923076923,1.7,2.0,2.31,5.04298076923077,4.052480435381944,1,0
Vintage Rose Bead Bracelet Black,36,1265,6.19,1.0,0.0,1.5,4.0,1.0,1.5,2.5,1.0,1.5,1.0,1.0,5.5,2.0,1.807692307692308,1.417,2.0,1.38,4.4946153846153845,3.8896312164187052,0,0
Murano Style Glass Bracelet Gold,15,1717,6.19,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.25,1.0,0.6346153846153846,2.0,1.0,2.28,2.4469230769230768,3.5988518634040174,0,0
Strawberry Picnic Bag,1708,169,7.24,1.667,9.273,6.667,7.689,5.34,7.149,7.02,0.0,0.0,0.0,0.0,1.0,2.0,3.677307692307692,28.778,4.0,2.9099999999999997,14.700965384615383,4.465198635948302,0,0
Hanging Spring Flower Egg Small,1197,1315,7.24,0.0,5.857,12.25,17.556,7.727,0.0,36.5,7.625,48.0,12.2,35.5,23.0,21.667,17.529384615384615,6.818,18.0,0.03,18.525881538461537,3.5536847042306565,0,0
Ivory Hanging Decoration Egg,733,1783,7.24,6.5,14.0,12.5,6.182,7.667,0.0,16.857,15.2,24.0,24.0,12.222,16.667,38.0,14.907307692307691,4.667,15.0,0.36,20.366630769230767,4.377379170914468,0,0
Funky Washing Up Gloves Assorted,1003,817,6.19,2.639,10.0,3.714,3.88,5.235,4.533,12.167,5.182,7.083,4.5,3.682,1.568,1.0,5.014076923076924,17.308,6.0,0.84,10.211824615384616,2.1001267677809534,0,0
Medium Parlour Picture Frame,158,514,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.923,3.7,2.25,0.9133076923076924,12.333,1.0,2.25,3.0549423076923077,3.6001258313991844,0,0
Embroidered Ribbon Reel Sally,478,1301,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.133,4.167,4.333,1.8179230769230763,18.75,2.0,1.38,4.508733846153845,5.0,1,0
Pantry Hook Tea Strainer,165,426,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.75,2.188,1.0,1.6875384615384614,8.25,2.0,0.39,2.65814,3.2995707745355105,1,0
Pantry Hook Spatula,162,1545,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.167,5.8,2.471,1.0,1.4952307692307691,8.5,2.0,1.2,3.794276923076923,4.7921019610431435,0,0
Ivory Sweetheart Wire Letter Rack,558,1289,7.24,0.0,0.0,0.0,0.0,3.9,4.094,2.95,2.4,2.964,6.353,2.36,3.182,1.5,2.284846153846154,18.333,3.0,0.27,3.6169084615384617,3.382716249966923,1,0
Edwardian Photo Frame,90,822,6.19,0.0,0.0,0.0,0.0,2.0,2.0,3.333,2.0,3.6,2.333,3.0,3.2,2.0,1.8050769230769228,3.667,2.0,2.16,5.898966153846153,4.97578565679322,0,0
Large Medina Stamped Metal Bowl,182,853,6.19,4.0,2.0,2.75,4.0,2.5,4.0,3.6,4.0,2.0,1.6,5.2,2.286,1.0,2.9950769230769234,4.308,3.0,2.4899999999999998,10.457741538461539,3.902891052801459,0,0
Doggy Rubber,193,393,6.19,4.0,0.0,30.0,5.8,0.0,1.5,0.0,5.0,17.5,2.5,5.0,6.125,6.0,6.417307692307692,3.0,7.0,1.3199999999999998,15.470846153846153,3.8633533956347144,0,0
Tea Time Party Bunting,2581,1614,6.19,2.826,11.727,5.81,3.983,26.0,6.845,5.415,5.872,5.722,4.043,2.667,1.75,1.0,6.435384615384616,36.769,7.0,0.12,7.772246153846154,4.254351478547017,0,0
Wood And Glass Medicine Cabinet,10,1437,6.19,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6923076923076923,1.111,1.0,0.15,1.103846153846154,2.8565730328783046,0,0
Hanging Quilted Patchwork Apples,1258,232,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.636,14.056,11.478,9.333,5.269461538461538,18.4,6.0,2.88,21.17604923076923,5.0,1,0
Queen Of Skies Luggage Tag,197,64,6.19,1.556,1.783,1.6,1.667,3.5,4.667,2.909,1.417,2.667,1.667,1.0,1.25,1.0,2.052538461538461,7.615,3.0,2.34,7.802939999999999,5.0,0,0
Folding Umbrella Chocolate Polkadot,133,277,6.19,1.25,2.0,1.0,1.75,0.0,5.0,3.0,2.111,3.25,2.167,3.333,2.167,1.0,2.156,4.917,3.0,1.65,6.5573999999999995,3.8399685030050428,0,0
Ivory Hanging Decoration Bird,1116,1521,6.19,3.2,15.636,12.0,8.514,6.56,8.6,6.286,5.941,8.25,6.2,6.0,4.4,7.0,7.583615384615385,10.538,8.0,0.75,13.687711538461539,4.7242041709015465,1,0
Lavender Scented Fabric Heart,1366,647,6.19,8.071,10.333,11.133,9.118,8.462,11.727,10.273,8.667,9.583,9.25,11.111,7.357,10.0,9.621923076923078,11.077,10.0,1.71,26.453488461538463,4.978910680212057,0,0
Popart Rect Pencil Sharpener Asst,1166,869,6.04,2.0,0.0,0.0,0.0,0.0,0.0,36.0,42.0,24.667,36.667,36.286,43.8,36.0,19.801538461538463,4.25,20.0,2.01,59.80109230769231,4.108742447668372,0,0
Party Invites Football,488,107,6.19,10.25,4.25,4.875,1.818,2.5,9.5,7.222,4.545,7.25,10.571,3.0,7.833,7.0,6.201076923076924,6.385,7.0,0.69,11.278743076923078,3.0917528472821347,0,0
Silver Diamante Pen In Gift Box,175,1295,6.04,3.182,3.737,1.4,2.0,1.5,1.0,1.6,2.5,0.0,1.0,1.0,1.8,3.0,1.8245384615384617,5.75,2.0,0.06,2.109472307692308,5.0,0,0
Mistletoe Heart Wreath Green,962,1100,6.19,0.0,0.0,0.0,0.0,0.0,8.5,5.2,12.0,3.4,4.371,5.393,4.525,8.75,4.010692307692308,23.25,5.0,2.58,15.347586153846155,3.8074782950712014,0,0
Alarm Clock Bakelike Orange,2326,1217,6.19,3.262,3.806,3.48,3.595,12.175,4.415,4.882,4.238,5.712,4.6,5.704,2.667,2.0,4.656615384615384,36.385,5.0,1.44,11.705526153846154,3.59086523078619,0,0
Vintage Kitchen Print Fruits,85,884,6.19,1.7,2.75,2.0,6.0,0.0,6.5,0.0,2.75,4.333,3.5,0.0,0.0,1.0,2.348692307692308,3.333,3.0,0.6599999999999999,4.5501369230769235,5.0,0,0
Assorted Colour Suction Cup Hook,202,611,6.19,17.333,0.0,1.333,0.0,24.0,0.0,1.0,48.0,24.0,10.5,0.0,1.667,1.0,9.910230769230768,2.111,10.0,2.46,34.37916769230769,4.810058767556203,1,0
Garden Path Sketchbook,124,516,7.24,1.0,1.0,1.0,1.25,3.857,2.2,4.0,2.0,2.667,2.5,1.6,2.0,2.0,2.0826153846153845,4.615,3.0,1.74,6.623750769230769,4.457430076058014,1,0
Assorted Colour Metal Cat,115,1285,6.19,12.0,0.0,0.0,1.0,3.333,4.0,6.0,4.5,1.0,0.0,3.0,5.4,2.5,3.287153846153846,2.8,4.0,1.05,7.4515115384615385,3.2292393365974497,0,0
Set Of 16 Vintage Rose Cutlery,272,387,6.19,1.818,3.103,1.667,3.0,1.714,2.444,1.444,2.25,6.6,2.667,7.5,1.143,1.0,2.7961538461538464,8.077,3.0,2.9099999999999997,11.136807692307693,5.0,0,0
Set/4 Bird Mirror Magnets,485,1037,6.19,1.75,0.0,0.0,1.0,6.0,2.0,1.0,13.692,12.786,8.429,1.75,7.0,2.0,4.415923076923077,5.182,5.0,0.32999999999999996,6.457254615384615,5.0,0,1
Jigsaw Tree With Watering Can,1048,1750,7.24,12.333,4.0,4.583,3.462,3.333,5.0,22.667,9.08,1.25,2.667,40.111,4.5,2.0,8.845076923076922,8.308,9.0,2.94,35.00452615384615,5.0,1,0
Black Tea Coffee Sugar Jars,453,1090,6.19,8.667,11.0,24.0,6.8,9.2,12.0,9.833,12.2,8.333,5.0,6.5,6.0,1.0,9.27176923076923,4.077,10.0,1.68,25.576572307692306,4.696088496292565,0,1
Charlie & Lola Wastepaper Bin Flora,996,1832,6.19,11.4,12.4,48.0,1.0,24.5,6.429,8.733,7.25,7.125,9.1,6.867,5.818,12.0,12.355538461538462,9.154,13.0,1.14,27.085313846153845,4.921092796486096,0,0
Dog Toy With Pink Crochet Skirt,189,68,6.19,1.0,2.4,1.0,3.286,4.0,2.667,2.286,1.429,1.0,2.0,2.188,1.765,1.6,2.0477692307692306,7.0,3.0,1.02,5.088724615384615,3.8718846668314577,0,0
Wrap Daisy Carpet,660,1744,6.19,0.0,25.0,33.333,22.5,25.0,25.0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,21.602538461538455,2.364,22.0,1.08,45.33074153846153,3.8623492704068516,1,0
Wrap Monster Fun,1257,1075,6.19,25.0,25.0,14.5,37.5,25.0,25.0,26.0,28.571,25.0,25.0,25.0,25.0,25.0,25.50546153846154,3.769,26.0,1.02,52.01557076923077,3.8495545157637836,0,1
Wrap Carousel,475,1770,6.04,0.0,25.0,25.0,25.0,25.0,25.0,25.0,33.333,0.0,25.0,0.0,25.0,25.0,19.871769230769228,1.8,20.0,1.14,42.65381692307692,3.6250500446131233,0,0
Wrap Suki And Friends,4075,481,6.19,25.0,25.0,27.273,27.083,25.0,25.0,28.571,29.545,26.923,29.545,58.333,27.273,25.0,29.19584615384616,10.385,30.0,0.15,34.379376923076926,3.8475551342239824,0,0
Pink Heart Confetti In Tube,966,1860,7.24,12.6,27.941,14.714,9.8,4.545,8.2,7.75,5.2,18.0,1.0,0.0,24.5,12.0,11.25,6.667,12.0,1.1099999999999999,24.487499999999997,3.8428928077510816,0,0
Wooden Happy Birthday Garland,2168,1550,7.24,5.0,5.722,5.85,5.939,7.091,11.129,4.676,5.538,15.536,4.136,10.739,4.524,6.0,7.067692307692308,22.615,8.0,1.38,17.753415384615387,3.955315491165869,0,0
